Id_Restaurante,Id_review,Review,Restaurante,Votaciones,Valoracion,Dirección
10,58,comida muy sabrosa muy tapita la atención y el trato de andrea que nos atendió muy cordial recomiendo el pollo de corral,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,59,excelente lugar para comer menú muy bien de precio hamburguesas de gran calidad y cantidad si quieres comer mucho por poco éste es el sitio,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,60,he pedido una hamburguesa y estuvo buenísimo me atendió gabriela y angélica y fueron muy majas volveremos pronto son las mejores,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,61,fuimos a cenar en familia nos encantó las costillas ufffff madre mía una de las mejores costillas que he probado y las hamburguesas sobretodo la brutal está súper buena nos atendió alejandro maquina volveremos seguro,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,62,nos encantó la comida y el servicio fue excelente pol karen y alejandro nos atendieron genial muchas gracias,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,63,súper plus excelente ambiente y servicio nuestro mesero alejandro nos atendió rápido y estuvo atento a nuestra mesa,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,64,alejandro nos atendió super bien la melting cheese muy buena la recomiendo yo la comí sin lechuga ni tomate y es genial con la cebolla caramelizada,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,65,las hamburguesas están muy ricas y la atención fue excelente gracias isabel el lugar se encuentra cerca de gran vía en pleno barrio de chueca,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,66,hamburguesas muy buenas y variadas las papas excelentes el personal muy amable y buen trato en general lo recomiendo,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,67,esta genial para cenar antes de salir hemos cenado muy bien y el personal muy agradable y amable ha sido un placer estar en el establecimiento,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,68,excelente servicio por alejandro y todo lo que comimos estaba delicioso unas hamburguesas muy recomendadas vale la pena ir si estás en madrid,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,69,excelente ambiente para pasar un momento agradable con amigos o familia los platos buenísimos y la atención de los meseros estupenda,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,70,un muy buen lugar para visitar con muy buena ubicación excelente servicio y comida volveré paul es un excelente camarero,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,71,hemos estado comiendo y nos ha encantado la atención en especial la de álvaro que nos ha resuelto todas las dudas y nos ha recomendado muy acertadamente,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,72,ha sido un lindo lugar para comer y comer muy buena carne hemos vuelto veces en nuestra visita a madrid del cual nos llevamos una linda experiencia también gracias a la atención recibida por parte de jhony y de los meseros un lugar muy recomendable para comer bien y ser tratado con amabilidad,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,73,en general la pase muy bien la comida estaba rica el personal super atento y muy sociable con todos recomiendo seguramente,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,74,la verdad que llegamos tarde y no nos pusieron pegas para cenar servicio rápido la comida buena álvaro muy atento todo genial volvemos más veces,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,75,nos atendió álvaro un chico muy agradable buena atención por su parte pedimos unas alitas de entrada que francamente tenían buen sabor pero le falto un poquito de cocción en general muy bien,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,76,gran lugar buen personal deliciosa comida la diversidad de hamburguesas hace que sea difícil elegir muy recomendable,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,77,pedimos una hamburguesa de pollo y una hamburguesa de res la hamburguesa de pollo no era comestible el pollo era masticable y duro la hamburguesa de ternera era buena sin embargo sobreprecio en para una hamburguesa grande lamentablemente el servicio era deficiente nos sentamos y nadie se sentó a la mesa para explicar que todo era pedidos en línea y si viajabas tenías que conectarte a internet antes de hacer un pedido si no quieres pagar por cantidades masivas de datos luego internet era lento y el menú en línea engorroso no volveríamos,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,78,que buenísimas estaban las alitas de pollo por euritos otra cosa que también es buena es el costillar no comí postre se queda una llenita joya oculta en la calle fuencarral cógete el metro a tribunal o el autobus admite reservas hay datáfono para pagar con tarjeta pero aqui no se puede desayunar,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,79,muy buena la atención de todos las costillas muy buenas la hamburguesa brutal riquísima la atención impecable volveré pronto,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,80,la comida genial me pedí la british burger y me encantó el servicio que nos dió gabriela fenomenal sin duda alguna volveremos,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,81,el sitio está ubicado en un lugar céntrico la comida súper buena y la atención espectacular en esta oportunidad nos atendió gaby y fue muy amable resolvió nuestras dudas y siempre estuvo pendiente de si queríamos algo más hemos quedado muy contento con la comida y con el trato del personal sin duda volveremos pronto,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,82,en principio el precio me pareció elevado pero hay que decir que tanto la presentación como la comida en si es muy muy sabrosa y bien acompañada,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,83,hamburguesa muy sabrosa pero a un precio bastante más elevado que la media los nachos tenían bastante mezcla así que los recomiendo para compartir,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,84,comida muy rica las hamburguesas muy buenas la atención de marian fue espléndida volveríamos sin dudarlo,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,85,excelente todo la comida sabrosa el lugar muy acogedor la atención de marian fue muy cálida y respetuosa hemos tenido una experiencia muy agradable así que recomiendo el lugar,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,86,la comida es excelente y más aún pedimos hamburguesas y son estupendas la variedad es muy amplia y todo es de gran calidad aunque sin lugar a dudas lo mejor es la atención de marian fantástica camarera y super super servicial,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,87,calidad de carnes de la finca espectacular pedimos hamburguesa original y un lomo alto muy buen servicio y local muy bonito volveremos,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,88,sitio muy bueno camareros muy amables y simpáticos hamburguesas deliciosas volveré seguro ubicación excelente,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,89,muy buen ambiente muy buena atención por parte de las camareras nicole y flavia rápidas y agradables y muy buenas hamburguesas,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
10,90,la comida fue excelente el servicio de alejandro fue espectacular recomiendo este lugar estuvimos visitando madrid por noches y regresamos la ultima noche por la excelente comida,SteakBurger Gran Vía 16,6077,4.7,"Calle Gran Vía, 16"
11,1,emily nos atendió súper bien comida excelente y muy rico el lugar si pueden pidan un sanduche ibérico de lo mejor que he podido comer,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,2,nos atendió emily buena atención y nos recomendó con mucho acierto el vino un nubori el restaurante estaba muy tranquilo y aunque no había casi nadie lleno nos obligaron a mesa de he cenado un lomo bajo de vacuno al punto más que venía algo quemado y la guarnición con demasiada demasiada demasiada demasiada sal lo peor que supiera a quemado ciertas partes del lomo y exceso de sal lo mejor la atención de la camarera,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,3,muy buena atención de mary y emily además de la comida excelente han sido muy amables y serviciales con nosotros y en general la experiencia increible,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,4,súper bueno todo fui con mis amigos y a todos nos encantó todo volvería a venir mil veces más comida de calidad y los camareros muy amables y atentos la sangria,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,5,emily nos atendió excelente muy atenta y servicial la comida muy buena y nos sirvieron muy rápido la sangría refrescante y riquísima super recomendado,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,6,emily nos atendio super bien y todo estaba excelente desde la comida la bebida y ella con su servicio nos dejo super encantados seguro que vuelvo,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,7,vine recomendado pero sin expectativas me sentí recibido y fue un ambiente muy chill con buena luz y buena música me atendió emily que fue super atenta muy simpática y me ayudó con la carta fue un acierto pedirme la burguer que estaba de lujo nice chef espero volver por algunas recomendaciones de emily sobre la salsa de quesos bravo por el servicio muchas gracias hasta la próxima,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,8,deliciosas las hamburguesa lo mejor emily fue muy amable y explicó muy bien el menú el término en el que pedí la burger fue perfecto volveré a probar los otros tipos de hamburguesa qué tienen,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,9,nos atendió emily el servicio estupendo la comida fantástica recomendable volveremos seguro otro domingo antes de coger el tren en atocha,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,10,trato excelente la comida inmejorable y precio acorde con la comida un volveré me prepararon un tinto de verano buenísimo una chica que se llama arlet y en sala nos atendieron antonio sufi y maría perfecto,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,11,un sitio en el que la comida está muy buena y la atención de los camareros es excelente nos atendió maría de una forma excepcional a pesar del trabajo que tenía,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,12,genial para una cena entre amigos sitios súper agradable y la camarera emily súper pro una atención espectacular volveremos sin duda por aquí ya que lo hemos pasado genial,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,13,nos encantó el lugar la atención de emily y diego fue excepcional el lugar es muy bonito y la comida es super rica,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,14,lugar excelente se come muy muy bien y emily la chica que nos atendió fue súper atenta y amable nos encanta y repriremos muchas más veces,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,15,servicio y producto excelente el trato de emily muy correcto y agradable recomiendo las hamburguesas maduradas tienen un sabor magnífico,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,16,quieren innovar pero fueron al extremo realmente su idea es buena pero faltan muchos detalles en la ejecución los puntos de la carne no son los correctos para el gramaje que proponen de hamburguesas y su peor falla es el pan el cual no está preparado para el producto,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,17,solo quieren irse temprano para no dejarnos comer en el restaurante joder este lugar dijeron que la cocina cierra a las y ni siquiera eran las trabajadores perezosos,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,18,fuimos por las valoraciones y solo con acercarnos el olor ya te hacía entrar buena carne buenas bebidas y buena atención el precio se paga por la calidad,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,19,llevamos pidiendo en esta hamburguesería años ya que nos encantaba la carne y la hamburguesa en general hoy hemos hecho un pedido a través de uber eat y estamos totalmente decepcionados la carne no es la de siempre parecía la típica de burger king aparte venía quemada aunque especifique que la quería al punto y medio fría,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,20,la semana pasada estuvimos en este lugar y nos gustó mucho el local la ubicación está perfecta la comida estuvo buenísima las carnes estuvieron en su punto la atención nos pareció espectacular nos atendió gaby y nos recomendó probar los mojitos y fue todo un acierto regresando a madrid pensamos pasarnos otra vez,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,21,nos dieron nachos de filete como entrantes y definitivamente no decepcionó probé la hamburguesa clásica que era muy jugosa y sabrosa pero un poco seca también probamos la hamburguesa de trufa que era muy bueno,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,22,muy buena la comida muy buena la atenciòn de gabriela vilela es muy atenta y muy rápida volvería sin duda me encantó todo la atenciòn la comida el local,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,23,la comida nos pareció estupenda fuimos sin reserva y encontramos espacio para personas los cocteles las hamburguesas en su punto y la atención fue lo mejor en esta oportunidad nos atendió gaby y es un encanto de chica volveremos a ir porque el lugar nos pareció muy acogedor así que lo recomiendo,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,24,la comida excelente el trato recibido por parte de paul impecable maravilloso y paciente volveremos sin ningún tipo de duda,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,25,nos gustó mucho el local la comida el punto de la carne excelente y el sabor del queso en la hamburguesa melting cheese delicioso la atención también fue muy buena sin embargo sentimos que tras la cena aún nos quedaba bebida nos estaban echando puesto que nos trajeron la cuenta enseguida sin pedirla fue un momento incómodo por lo demás todo genial,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,26,sitio estupendo para comer muy bien comimos en terraza gracias a la camarera zaira ella tuvo la paciencia de colocarnos a un grupo de personas con niños dentro el sitio es estrecho y piden plegar los carros algo imposible cuando los niños están dormidos,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,27,magnífica la hamburguesa y el servicio de emily todo perfecto tanto mi esposa como mi hijo muy satisfechos con la calidad de la hamburguesa angus,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,28,todo muy bien me pedí la burger bbq madurada y me gustó mucho zaira la camarera que me atendió muy amable y atenta en todo momento,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,29,buenísimo el trato del personal y aún más la comida maría nuestra camarera ha estado muy atenta y su recomendación la brutal bbq deliciosa un,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,30,somos un grupo de que visitamos por primera vez madrid y nos llevamos una linda experiencia a ver estado cenando en este lugar y ser atendido con amabilidad por emely una señorita muy agradable y amable con su servicio,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,31,fui a comer y me encanto todo muy rico y muy limpio me atendio zaira super maja y buena trabajadora volvere a ir seguro porque la experiencia estubo muy bien,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,32,fuimos a cenar la familia pedimos finguers de pollo guacamole y hamburguesas estaba todo buenisimo y el servicio estupendo volveremos,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,33,estábamos tan emocionados de visitar como lo habíamos estado en oven y pensamos que son la misma cadena nos sentamos estaba claro que habíamos llegado a un cambio con el tiempo ya que el personal ya había salido pedimos nachos de bistec que llegaron como nachos normales sin carne cuando preguntamos nos dijeron que eran los nachos de la casa por eso dijeron bistec eran y no mejor que unos nachos normales que te dan al ir al cine los principales llegaron antes de que hubieran limpiado los nachos sin cubiertos servilletas o salsas ni nada pedí una hamburguesa de mediana a bien hecha pero era azul nadie revisó ni preguntó cómo estaba la comida y cuando le dije a dos camareros que estaba mal básicamente se encogieron de hombros,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,34,llamamos por algo de comer la camarera dijo que el menú estaba en el código qr dijimos que no teníamos teléfonos nos trajo un ipad con el menú lo leímos no pudimos averiguar cómo hacer nuestro pedido ella no regresó para preguntarnos qué nos gustaría o si estábamos gestionando parecía estar en su teléfono y también charlando con otros dos empleados nos rendimos y nos fuimos a otro lado decepcionante como no hemos experimentado tanto desinterés de cualquier otro personal en los restaurantes que hemos visitado durante nuestra estancia en españa,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,35,hermosa comida a un precio muy razonable ambos comimos hamburguesas y eran realmente encantadoras todo estaba fresco y el servicio era genial gracias,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,36,hamburguesería popular servicio de mesa perfecto wifi menú solo por código qr pero eso significa que podemos leer todos los detalles en inglés y comprobar si hay alérgenos además de imágenes eran buenos con gluten libre nuestra comida era buena pero es una hamburguesería así que hay límites hamburguesas más adornos más una copa de vino cada uno era de para dos personas bastante buena relación calidad precio para el centro de la ciudad,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,37,desde que entré me encantó lo acogedor y bien decorado que estaba el lugar con una atmósfera que invitaba a relajarse y disfrutar algo a destacar de la experiencia fue el servicio de miguel fue increíblemente atento y servicial sin duda su amabilidad marcó la diferencia la comida también fue un gran flex es un lugar que recomendaría a cualquiera que busque buena comida y un servicio excepcional,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,38,grandes porciones y sabrosos platos necesita tener un ambiente más relajante ya que la iluminación era intensa puntos luminosos sin embargo es una relación calidad precio,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,39,una crítica constructiva para no engañar a los comensales con la chuleta de la finca no es suficiente para dos personas tal como recomiendan pues del kilo servido más de la mitad es grasa nervios y hueso total nos quedamos con hambre tras pagar por una supuesta chuleta con una ración escasa de patatas y seis pimientos de padrón para dos personas casi mejor no recomendarlo para dos personas la actitud del encargado propietario daba mucho que desear justificando que en la carnicería también comprábamos la carne de esa misma guisa me temo que solo la comprará él así,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,40,disfrutamos de la comida y el servicio la comida era sabrosa y rápida buen ambiente y el precio era bueno ubicación agradable buen ambiente,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,41,hamburguesas muy excelentes personal de primera calidad apto para carne buena opción de menú muy buena ubicación terras si quieres sentarte fuera,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,42,lo peor servicio y atendimiento del maìtre mal educado y arrogante ni entramos para comer y nunca iremos comer alla que lastima,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,43,estuvo todo muy bueno la camarera muy atenta en todo momento y muy amable nos dijo que se llama zaira volvoremos un saludo,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,44,lo recomiendo hemos comido delicioso la atención estupenda un lugar recomendable si quieres comer rico además es un sitio muy acogedor,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,45,hemos comido las mejores hamburguesas de madrid los productos son de calidad muy alta servicio de los camareros inmejorable recomiendo,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,46,voy a escribir esto en inglés y español el servidor fue muy grosero entramos y ella no nos recibió ella saludó a todos los clientes antes y después de nosotros luego cuando le preguntamos si nos iba a servir ella simplemente dijo vale como si necesitáramos esperar en un restaurante que no estuviera lleno de gente o incluso ocupado en ese momento sólo pedí dos cosas una bebida y una galleta con crema helada encima la galleta se sirvió medio derretida si estoy siendo honesto no me sentía cómodo comiéndolo luego procedió a reírse y siguió riendo durante la duración de nuestra estancia ella nunca nos buscó solo fuimos detrás del mostrador para reírnos después de ser nosotros nuestra comida un servicio al cliente terrible me hizo sentir muy incómoda porque si alguien puede ser tan mezquino con alguien que no conoce qué decir que no escupió en nuestra comida mientras no estábamos mirando he tenido un excelente servicio en múltiples establecimientos y este no fue uno de ellos el camarero fue muy grosero entramos y ella no nos saludó ella saludó a todos los clientes antes y después de nosotros luego cuando le preguntamos si nos iba a servir ella solo dijo está bien solo pedí dos cosas una bebida y una galleta con helado encima la galleta se sirvió medio derretida si soy honesto no me sentí cómodo comiéndolo luego procedió a un reírse y seguimos riendo durante toda nuestra estancia ella nunca nos revisó acabo de ir detrás del mostrador para reírme después de ser nuestra comida un servicio al cliente bastante terrible me hizo sentir muy incómodo porque si alguien puede ser tan malo con alguien que no conoce qué decir con que no escupió en nuestra comida mientras no estábamos mirando tuvo un servicio excelente en varios establecimientos y este no fue uno de ellos,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,47,emanuel fue muy amable y atento el servicio fue excelente muchas gracias,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,48,hamburguesa de buena calidad pero no me encantaría ni volver corriendo,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,49,he venido varias veces y ya me apunto a opinar buenísimas la carne el queso raclette las patatas asadas y la música y servicio de los que sólo con el primer hola ya ves que va a ser genial felicidades,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,50,exquisito servicio desde que entras en el restaurante hasta que sales la carne al punto que deseas y al tempo que exige un diez en atención y calidad,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,51,fuimos por las valoraciones positivas es una cadena con varios restaurantes y de diferentes tematicas la carne buena y buen servicio,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,52,todo riquísimo el ambiente estaba súper bien la atención fue perfecta la carne riquísima y la ubicación inmejorable volveremos,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,53,la verdad es que un la camarera arlett un sol sus recomendaciones espectaculares la verdad que la ubicación es muy buena y la comida aún mejor si cabe,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,54,esto es real carne de primera no dudamos de la calidad altamente recomendable todos pedimos diferentes y todos muy satisfechos volvería,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,55,comida increíble fresca y sabrosa las costillas son imprescindibles excelente servicio de marcelo relación calidad precio volveré a visitar gracias,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,56,el personal es súper amable y más tratándose de un sitio tan turístico con gente de paso la comida estaba buena en incluso la música ambiente estaba bien nos ha gustado se puede repetir,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,57,muy agradables los camareros y la comida muy buena y de muy buena calidad los baños muy limpios seguro que volveremos,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,58,llegamos a las y preguntamos si podiamos sentarnos en terraza nos dicen que si y nada mas pedimos dos hamburguesas al punto las hamburguesas salen pasadas pero bien el punto hacia ya un rato que lo habian pasado por no dar la coña nos las comimos sin decir nada cuando vienen a preguntsrnos que tal la comida y si queremos postres se lo decimos al camarero que mal que pasadisimas y el tio se rie y se lo toma a coña y de remate viene la encargada a pedirnos que vayamos acabando porque tienen que cerrar terraza a las minutos despues de cogernos comanda mal servicio mala comida y no es lo habitual porque el sabado estuvimos en el de fuencarral y la comida estuvo francamente bien desde luego al de atocha nunca mais,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,59,sobrevalorada hamburguesería tuve que devolver la comida como no cocinada y todo sobredosis de sal ingredientes muy básicos no lo que esperábamos con las altas calificaciones que tiene,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,60,fuimos aquí en base a las grandes críticas en línea estuvo a la altura de las críticas nos sentamos afuera porque era una buena noche fresca las mesas estaban impecables y las sillas eran muy cómodas mi esposa pidió la hamburguesa de mermelada de tocino y le encantó tenía la hamburguesa wagyu de tamaño mediano tamaño perfecto quería la t hueso pero desafortunadamente estaban fuera pedí el solomillo se cocinó perfectamente con un gran sabor mi única queja era que era un poco masticable las patatas fritas y los pimientos fritos estaban deliciosos nuestro servidor era muy atento incluso con una casa llena sin duda volveremos,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,61,muy buen lugar para comer en cualquier momento carne de calidad nunca decepciona el personal muy cordial además hablan inglés con fluidez sin duda volveremos,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,62,muy buen servicio y atención buena comida y las hamburguesas estan buenísimas sin duda repetiremos y lo recomendaremos,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,63,el sitio tiene hamburguesas buenísimas y los platos fuertes también súper ambiente con buena música me pedí una carne y vino riquísima,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,64,excesivamente cara la hamburguesa han subido de precio una barbaridad hace unos años tenía una relación calidad precio inmejorable ahora son carísimas por lo demás la atención al cliente y el local inmejorable lástima la subida tan brutal del precio,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,65,los camareros súper amables y majos el mejor trato y la comida muy buena me sacaron la comida muy rápido y les agradezco porque tenían mucha hambre,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,66,comida buenisima y atencion perfecta gracias a pablo y a diego por su profesionalidad y buen trato volveremos seguro,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,67,perfecto todo no tengo ninguna queja bueno si que no esté en barcelona hemos venido de visita y creo que mañana volveremos,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,68,las alitas alcachofas con jamón y la ensalada cesar espectaculares y a un precio asequible la hamburguesa creo que aunque sea de calidad euros casi me parece excesivamente alto para una hamburguesa,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,69,la tercera vez que visito madrid y vengo a steakburger y es genial es muy muy bueno me parece una buena decisión volver a este lugar,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,70,acabábamos de llegar a madrid esa noche y estábamos antojando hamburguesas y tuvimos una comida encantadora en steakburger el servicio era excelente lamentablemente no podemos recordar el nombre de nuestro camarero pero era genial y muy amable y la comida era deliciosa en particular disfrutamos de las quesadillas de cerdo tiradas sin duda recomendaría la steakburger atocha,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,71,experiencia indignante fui con mi hija pequeña con la intención de comer tranquilamente y desde que llegué todo mal no solo no tienen trona ni el más mínimo espacio para meter el carro de la niña y que pueda comer de alguna forma en pleno increíble sino que además cuando pregunté si podían ayudarme de alguna forma la respuesta fue y nosotros qué culpa tenemos de que usted tenga hijos pequeños perdón esa falta de empatía y profesionalidad es inaceptable no espero un parque infantil pero sí un mínimo de respeto y sentido común si ser familia es un problema para este lugar que lo avisen en la puerta un restaurante que trata así a sus clientes no merece ni una sola visita más jamás volveré y no se lo recomendaría a nadie especialmente si tienes hijos,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,72,después de comer tapas durante tres semanas en españa estábamos deseando una hamburguesa muy buena steakburger entregó uno de los mejores que hemos tenido europa centroamérica y los estados unidos incluidos el servicio de pablo fue excelente al igual que el servicio del personal en general si estás en madrid y deseas saborear tu casa dirígete a steakburger para disfrutar de una comida realmente excelente,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,73,la comida estaba en su punto deliciosa hamburguesa nachos de hamburguesa de carne hamburguesa de pollo tarta de queso y ratón personal muy amable qué joya,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,74,he estado viajando un poco por españa agradable tener una buena hamburguesa y una copa de vino para variar también el personal era muy amable servicial y nuestro camarero hablaba bastante bien inglés gracias,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,75,buena comida las hamburguesas estaban deliciosas el servicio fue impecable y el personal muy amable en general una experiencia maravillosa,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,76,la comida era excepcional y lo mejor de todo rolando era de primera categoría hizo la experiencia mucho mejor con su ambiente amable,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,77,nos encantó la comida bueniiisimas las hamburguesas gotxa trufada y melting cheese volveremos seguro pablo nos atendió muy bien muy amable seguimos sus recomendaciones y acertó buen sitio,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,78,comenzaré por el capital humano lamentablemente no se el nombre del joven que nos recibió y nos atendió al inicio pero fue super amable y atento y luego pedro que estuvo el resto de la comida hasta el final también tan amable y atento ambos súper carismáticos y las hamburguesas que pedimos deliciosas recomendado para un momento solo en pareja amigos o en familia,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
11,79,para una ubicación concurrida el restaurante no estaba demasiado ocupado pudimos sentarnos enseguida la comida era buena y las bebidas a un precio razonable recomendaría pedir su filete hamburguesa un nivel por encima de lo que normalmente iría a por mi hamburguesa media bueno era definitivamente más medio raro lo único negativo fue la falta de un menú real para ver toda la navegación tenía que hacerse en un dispositivo que se sentía realmente anti social también dificultaba ver correctamente todas las opciones ya que los artículos se enumeraban en secciones como una aplicación de uber eats,Pastamore Alcalá,1638,4.9,"Calle de Alcalá, 191"
