web_scraper_order,web_scraper_start_url,data,data2,data3,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,position,image,image2,image3,image4,image5,image6,image7,image8,image9,image10,data17,image11,image12,image13,data18,data19
1777309646-12,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,"De momento, cambio a peor.",157MARTINEZ,"Había estado en un par de ocasiones en el emplazamiento anterior y me había gustado mucho. La experiencia en el nuevo de la calle Barquillo fue bastante decepcionante.  Cantidades mínimas. Menú degustación de 8 platos y dos postres y te quedas con hambre. Después del quinto plato te ponen el “pan de campaña” con mantequilla ahumada muy salada. Especialmente dos platos decepcionantes:  La vieira acariciada y el black ravioli. La vieira venía en unos pocos trocitos con una salsa que no estaba mal pero tampoco entusiasmaba y el black ravioli supuestamente relleno de bogavante ricotta y yuzu, agripicante de carabinero , aire de mantequilla tostada. Eran unos tres raviolis del tamaño de una uña perdidos en el susodicho aire. Resto de los platos no estaban mal pero repito, cantidades minimalistas. Tardaban mucho tiempo entre los platos. 
Si me paro a pensar en la materia prima empleada en todos los platos y que cobran 105 € por el menú, bebida aparte, la ecuación queda muy muy descompensada.",53 contribuciones,Escrita el 29 de mayo de 2025,"Madrid, España",Calidad/precio,Ambiente,Servicio,Comida,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",Leer más,53.0,,,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/01/da/a5/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/01/db/2a/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg?w=100&h=-1&s=1,0,,,,,
1777309646-13,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Gran opción para degustar estrella Michelín en Madrid,Daniel O,"Pedimos el menú degustación, compuesto por 10 platos y es una experiencia de sabores y matices. Para ser un restaurante degustación este tipo, el precio está muy bien y es muy recomendable. El espacio es nuevo y se nota algo frío aún, pero la comida y el servicio compensa sobradamente el espacio. Buen trabajo Rafa Bérgamo y equipo!",541 contribuciones,Escrita el 18 de abril de 2025,España,Calidad/precio,Ambiente,Servicio,Comida,,,,,Leer más,541.0,,,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a3/26/ed/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/a3/26/ee/caption.jpg?w=300&h=-1&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/36/14/b9/daniel-o.jpg?w=100&h=-1&s=1,0,,,,,
1777309646-14,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Comida excepcional... servicio decepcionante.,Gary C,"Tenía el menú disponible los sábados por la noche. La comida era excelente... el servicio no tanto! El ambiente era frío y poco profesional. Necesitaba pedir constantemente que se sirviera vino. Los camareros frecuentemente se ausentan. La mesa quedó sin limpiar entre platos llenos de migas, botellas vacías y manchas de agua. Totalmente inaceptable para un restaurante de este calibre.",7 contribuciones,Escrita el 13 de abril de 2025,7 contribuciones,Calidad/precio,Ambiente,Servicio,Comida,Mostrar original,,Traducido automáticamente,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",Leer más,7.0,,,,,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg?w=100&h=-1&s=1,1,,,,,
1777309646-15,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Una delicia con corazón recomendada por Michelin,albertinaismyname,"Fantástico almuerzo en Kuoco. 
Tuvimos una gran experiencia, la comida era diferente y delicioso, y el ambiente era cálido y acogedor. Rafa, el chef, fue increíble. Recomiendo encarecidamente este restaurante.",31 contribuciones,Escrita el 10 de abril de 2025,"San Juan, Puerto Rico",,,,,Mostrar original,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",Traducido automáticamente,,Leer más,31.0,,,,,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/ab/60/ea/albertinaismyname.jpg?w=100&h=-1&s=1,0,,,,,
1777309697-1,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Imprescindible,Miguel O.,"Restaurante imprescindible en la ciudad, fusión de sabores sorprendentes y magnífica atención de todo el personal, tanto cocina como sala.","Madrid, España",5 contribuciones,Escrita el 6 de marzo de 2024,,,,,,,,,Leer más,5.0,,,,,,,,,,,0.0,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/e4/default-avatar-2020-30.jpg?w=100&h=-1&s=1,,
1777309697-2,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,,,,,,,Leer ahora,Quédate y descubre los tesoros ocultos de Hiroshima — de la paz a la aventura,"Ruta dorada, final de platino — Hiroshima eleva tu viaje por Japón.",,,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/67/dd/ae/caption.jpg?w=400&h=400&s=1&cx=4096&cy=2752&chk=v1_4cc8bb50a02acd7b87cb,,,,,,,,,,,,,,,
1777309697-3,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Excelente combinación de sabores,Eva Martí,"Hacia mucho tiempo que no iba y me ha encantado, hemos pedido el menú degustación y si bien me ha parecido caro, estaba todo muy rico, con sabores intensos, a excepción de los dos postres que no nos han gustado nada.","Madrid, España",432 contribuciones,Escrita el 4 de marzo de 2024,,,,Calidad/precio,Servicio,Comida,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,Leer más,432.0,,,,,,,,,,,0.0,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/dc/8a/41/sonriendoalmundo.jpg?w=100&h=-1&s=1,,
1777309697-4,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Ceviche ardiente,Ana F,"Fuimos por recomendación de un amigo. Nos encanta la cocina peruana, aunq este restaurante es fusion. Pedimos el ceviche de corvina y nos sorprendió el picante de la salsa q llaman leche de tigre. El problema fue q cuando estaba terminando el plato me comí algún ají q me ardió en la boca. Sentí quemar la lengua, llorar, en fin, un picor excesivo q nadie me advirtió al servirme. Cuando el camarero nos preguntó que tal la comida yo respondí q el ceviche tenía guindillas o ají muy picante, se sonrió, me dijo que sí, q el picante venía de Perú, y preguntó si quería que me bajará la calefacción. En fin, pagar más de 20 euros por un plato de comida que te deja la lengua anestesiada no es precisamente una buena experiencia. Deberían advertirlo al tomar la comanda. La respuesta del camarero tampoco fue muy profesional, que digamos! 
El pisco q tomamos con un sabor afrutado no nos sedujo. Nos resulta más sabroso el pisco sour de siempre. Nos pareció que por querer hacer algo diferente y""fusion' estropearon el coctel!",13 contribuciones,13 contribuciones,Escrita el 15 de enero de 2024,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,Leer más,13.0,,,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/39/18/7b/caption.jpg?w=300&h=300&s=1,,,0.0,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/23/default-avatar-2020-28.jpg?w=100&h=-1&s=1,,
1777309697-5,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Menú degustación calidad precio inmejorable,imanol gometxa,Menú degustación calidad precio inmejorable.  Es verdad que el menú igual no es para todos los públicos por la cantidad de platos con ingredientes medio crudos y el picante en muchos de ellos....pero a nosotros nos encantó. Gran servicio y gran ambiente en el centro de Madrid.,"Vitoria-Gasteiz, España",135 contribuciones,Escrita el 28 de noviembre de 2023,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,Leer más,135.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e7/6d/56/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e7/6d/57/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e7/6d/58/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e7/6d/55/caption.jpg?w=300&h=300&s=1,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e7/6d/50/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e7/6d/51/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e7/6d/53/caption.jpg?w=300&h=300&s=1,0.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e7/6d/52/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/e7/6d/54/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/db/5a/7d/caption.jpg?w=100&h=-1&s=1,,
1777309697-6,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,"Cocina de nivel. Fusión Perú, Méjico, japo …",SantiagoValor-,"Cocina creativa, de fusión a un precio razonable para su complejidad. Buena carta de vinos y sommelier  . Gran servicio en un entorno bastante informal","Madrid, España",62 contribuciones,Escrita el 17 de noviembre de 2023,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,Leer más,62.0,,,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/d5/17/ab/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/d5/17/ac/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/d5/17/ae/caption.jpg?w=300&h=300&s=1,0.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/d5/17/ad/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/d5/17/af/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/11/default-avatar-2020-23.jpg?w=100&h=-1&s=1,,
1777309697-7,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,"Amabilidad, originalidad y calidad",Miguel O,"Mi esposa quería invitar a comer a unas amigas y sorprenderlas con la elección del restaurante, así que, días antes, me llevó a mí a cenar a Kuoco 360 para obtener una primera impresión. El resultado fue muy positivo y una semana después celebraron la comida que había previsto. 
Los dos encuentros fueron diferentes y resultaron muy bien. El día de nuestra cena, cada uno de nosotros tomó como entrada una croqueta y un taco de setas. Luego, como plato principal, mi esposa tomó carrillada de vaca, muy de su agrado, y yo un excelente pichón de Bresse. Todo ello, con una botella de cava brut nature de Carles Andreu y un café, hizo ascender la cuenta a poco menos de 115 euros, cantidad razonable para la calidad y presentación de lo que tomamos y la amabilidad de quienes nos atendieron. El día de la comida de mi esposa, los tres comensales se inclinaron por el menú 360 y tanto las cantidades como el número de platos y, de manera especial, la atención recibida estuvieron a gran altura y merecieron comentarios muy elogiosos del trío. En esta ocasión, la factura por los tres menús y cinco “cock-tails” ascendió a algo menos de 300 euros.
A juzgar por estas dos experiencias, mi esposa me anima a otorgar la máxima puntuación a Kuoco 360. Yo, sin embargo considero que es suficiente con cuatro estrellas, por dos razones. La primera es que para merecer la quinta estrella yo creo que el restaurante debería ofrecer al comensal espacios más cómodos de los que ahora dispone, con mesas más amplias y mejor dotadas. La segunda es que su carta de vinos es muy corta y no tiene ninguna de las referencias que a mí me gustan o me parecen más interesantes, algo que por desgracia ocurre cada vez con mayor frecuencia en los restaurantes de Madrid y a lo que parece que me tengo que ir acostumbrando, aunque no me resigno.
En cualquier caso, un restaurante muy interesante al que volveremos sin duda en cuanto tengamos que celebrar algo.","Madrid, España",439 contribuciones,Escrita el 28 de octubre de 2023,,,,,,,,,Leer más,439.0,,,,,,,,,,,1.0,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/64/4c/3f/miguelo107.jpg?w=100&h=-1&s=1,,
1777309697-8,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,,,,,,,Leer ahora,7 lugares imprescindibles que aparecen en tus películas y series favoritas,"¿Sueñas con adentrarte en los mundos de tus películas y series favoritas? Si quieres explorar desiertos lejanos, adentrarte en sitios de interés religioso o seguir los pasos de los famosos shoguns, puedes visitar muchos de los lugares que dieron vida a los mundos ficticios de las producciones más exitosas del año pasado. A continuación, te mostramos un resumen de algunos de los mejores lugares de rodaje a los que puedes viajar, desde el bullicioso corazón de la Nueva York de Bob Dylan hasta los insólitos desiertos de Dune: parte dos.",,,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/af/54/a3/caption.jpg?w=400&h=400&s=1&cx=1920&cy=1080&chk=v1_9eb295b36de3afdf42c8,,,,,,,,,,,,,,,
1777309697-9,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Luces y sombras,AlfredSuarezBCN,"Visita el pasado 18/10 con reserva. Escogimos el menú degustación ""360TASTE"" tal y como muestran las fotos. La estrechez de la sala del Rte. ya no va a ayudar en modo alguno a degustar su comida pero en ocasiones puede ser irrelevante. Resumen: presentación de los platos muy conseguida, las explicaciones del personal en cada uno de ellos adecuada y completa, buen servicio pero ... la comida usa y abusa en exceso del picante en todos los platos sin excepción con lo que destruye completamente el sabor de la materia prima con la que estan elaborados (una lástima). Los postres, muy orginales los tres, ayudaron a que nuestros estomagos digirieran tanto exceso de picante. Una propuesta diferente en Madrid que no deja indiferente pero que difícilmente repetiría o aconsejaría su visita. La factura ascendió a 182 eur.; que cada uno valore en su justa medida.","Barcelona, España",169 contribuciones,Escrita el 21 de octubre de 2023,,,,Calidad/precio,Servicio,Comida,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",Leer más,169.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/a4/03/7f/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/a4/03/9d/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/a4/03/a9/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/a4/03/75/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/a4/03/af/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/a4/03/c6/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/a4/02/e1/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/a4/02/fb/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/a4/03/61/caption.jpg?w=300&h=300&s=1,0.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/a4/03/3e/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/a4/03/71/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/6e/f1/d8/alfredsuarezbcn.jpg?w=100&h=-1&s=1,,
1777309697-10,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Recomendado 100%,MAR O,"Nos ha encantado. Hemos cogido el menú degustación y todos los platos nos han gustado muchísimo.  Buen sabor, buena presentación,  el vino que nos han aconsejada, perfecto, así que, genial. Y los postres deliciosos.
Solo un pero...quizás algún plato de los entrantes un poquito subido el picante que hace  potencia más el picante que el sabor del resto de ingredientes. Pero aún así, me han gustado todos",31 contribuciones,31 contribuciones,Escrita el 3 de septiembre de 2023,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,Leer más,31.0,,,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/3c/b1/56/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/3c/b1/57/caption.jpg?w=300&h=300&s=1,,0.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/3c/b1/58/capti_r.jpg?w=300&h=300&s=1,,,,
1777309697-11,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,En Kuoco 360 experimenté una gastronomía excepcional! Cada plato fue una obra maestra de sabores y texturas.,Maria Laura Ortiz Chiavetta,"Recientemente tuve el placer de cenar en Kuoco 360 y quedé completamente anonadado por la excelencia de su propuesta gastronómica. Este restaurante, destacado por la Guía Michelin y por Repsol, realmente merece todos los elogios que ha recibido.

Desde el momento en que ingresé al restaurante, quedé impresionado por la elegancia y el ambiente acogedor. El personal fue amable y profesional, brindándonos una atención impecable durante toda la velada.

La propuesta culinaria de Kuoco 360 es simplemente magnífica. Cada plato fue una obra maestra, cuidadosamente elaborada y presentada con un equilibrio perfecto de sabores y texturas. Cada bocado era una explosión de deleite en el paladar.

Mi colega y yo nos deleitamos con una selección de platos que destacaban la creatividad y la maestría culinaria del chef. Desde los entrantes hasta el postre, cada plato nos sorprendió gratamente y superó todas nuestras expectativas.

La atención al detalle y la pasión por la gastronomía se reflejaron en cada aspecto de nuestra experiencia en Kuoco 360. La presentación impecable de los platos, la selección de ingredientes de primera calidad y la combinación de sabores únicos nos dejaron sin palabras.

Recomendaría encarecidamente visitar Kuoco 360 a todos los amantes de la buena comida y aquellos que buscan una experiencia culinaria digna de los mejores restaurantes. No solo disfrutarás de una comida excepcional, sino que también vivirás un momento memorable en un entorno elegante y acogedor.

¡Gracias a todo el equipo de Kuoco 360 por proporcionarnos una experiencia gastronómica inolvidable!",España,86 contribuciones,Escrita el 21 de junio de 2023,,,,Calidad/precio,Servicio,Comida,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",Leer más,86.0,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/86/02/0b/caption.jpg?w=300&h=300&s=1,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/86/01/e5/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/86/02/07/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/86/02/09/caption.jpg?w=300&h=300&s=1,1.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/86/02/08/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/86/02/0a/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/86/03/c9/marialauraortiz.jpg?w=100&h=-1&s=1,,
1777309697-12,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Experiencia de sabores,Percebin,"Toda una experiencia de sabores. Sin duda vale la pena. Menú degustación muy completo con una explicación detallada de cada plato. Trato muy agradable del personal con recomendaciones de maridaje acertadas. Sabores variados, exóticos algunos pero siempre compensados en acidez, picante,... Me ha encantado. Absolutamente recomendable.","Cantabria, España",35 contribuciones,Escrita el 2 de junio de 2023,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,Leer más,35.0,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/5b/a3/a2/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/5b/a3/a3/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/5b/a3/a4/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/5b/a3/a1/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/5b/a3/a5/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/5b/a3/a6/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/5b/a3/9c/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/5b/a3/9d/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/5b/a3/9f/caption.jpg?w=300&h=300&s=1,0.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/5b/a3/9e/capti_r.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/5b/a3/a0/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/18/e2/be/caption.jpg?w=100&h=-1&s=1,,
1777309697-13,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Para no perdérselo.  Excelente!,Rosa A,"Restaurante a la altura de otros con estrella michelín. Servicio excelente,  con explicaciones de cada plato por parte de todos los camareros y recomendación de maridaje. Todo delicioso, muy original y con una presentación excelente. Definitivamente repetiré. Muy recomendable y a un precio acorde a la calidad y el servicio.",2 contribuciones,2 contribuciones,Escrita el 28 de mayo de 2023,,,,Calidad/precio,Servicio,Comida,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,Leer más,2.0,,,,,,,,,,,1.0,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/59/default-avatar-2020-24.jpg?w=100&h=-1&s=1,,
1777309697-14,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,,,,,,,Explora ahora,Descubre Marruecos,Descubre por qué a los viajeros como tú les encanta Marruecos,,,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/fb/25/a5/caption.jpg?w=400&h=400&s=1,,,,,,,,,,,,,,,
1777309697-15,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Increíble Experiencia Kuoco 🤩,Carolina M.,"Fuimos desde la Costa del Sol a celebrar el aniversario de mis padres y nos encantó todo de Kuoko. Desde que entras y te empiezan a poner los platos es un espectáculo. Platos con una explosión de sabores Increíble,  muy bien elaborados. Te explican brevemente como es cada uno y sugieren como debes comerlo. El personal súper amables, trato excepcional.  A destacar la sumiller que con sus aportaciones hizo que la comida fuera una Experiencia redonda. El camarero que nos venía a reponer los platos nos sugirió unos cócteles sin alcohol deliciosos! Tienes que ir y probar esta experiencia gastronómica tan cool que ofrecen,  seguro que no te decepcionará.","Marbella, España",10 contribuciones,Escrita el 17 de mayo de 2023,,,,Calidad/precio,Servicio,Comida,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",Leer más,10.0,,,,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/28/d5/54/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/28/d5/55/caption.jpg?w=300&h=300&s=1,,0.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/28/d5/56/caption.jpg?w=300&h=300&s=1,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/03/87/ad/2b/montarac.jpg?w=100&h=-1&s=1,,
1777309697-16,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,Espectacular,Marta,Reservamos para probar el menú degustación con el maridaje y todo de 10! Sobre todo las explicaciones que nos dieron sobre cada plato y cada vino diferente! Totalmente recomendable!,"Albacete, España",28 contribuciones,Escrita el 25 de marzo de 2023,,,,,,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",,Leer más,28.0,,,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/9e/da/ec/caption.jpg?w=300&h=300&s=1,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/9e/da/e7/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/9e/da/e8/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/9e/da/ea/caption.jpg?w=300&h=300&s=1,0.0,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/9e/da/e9/caption.jpg?w=300&h=300&s=1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/9e/da/eb/caption.jpg?w=300&h=300&s=1,,,
1777309697-17,https://www.tripadvisor.es/Restaurant_Review-g187514-d11905394-Reviews-Kuoco_360_food-Madrid.html,No dejéis de venir,Pablo A,Ambiente relajado con atención por parte del personal muy buena. Platos elaborados acompañados de unos cocteles de nivel muy alto. Recomendado 100%.,6 contribuciones,6 contribuciones,Escrita el 3 de marzo de 2023,,,,Calidad/precio,Servicio,Comida,,"Esta es la opinión subjetiva de un miembro de Tripadvisor, no de Tripadvisor LLC. Tripadvisor realiza comprobaciones de las opiniones.",Leer más,6.0,,,,,,,,,,,0.0,,,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg?w=100&h=-1&s=1,,
